date,instrument,hypothesis,strike,option_type,entry,exit,quantity,exit_reason,pnl,pnl_pct,regime
2016-11-18,NIFTY,BEAR,8400,PE,8390.56,8462.2,75,EOD,-5373.0,-0.686,MODI_BULL
2016-11-22,NIFTY,BEAR,8500,PE,8481.0,8601.84,75,EOD,-9063.0,-1.164,MODI_BULL
2016-11-23,NIFTY,BULL,8600,CE,8596.23,8582.48,75,EOD,-1031.25,-0.134,MODI_BULL
2016-11-25,NIFTY,BULL,8700,CE,8716.16,8759.78,75,EOD,3271.5,0.426,MODI_BULL
2016-11-28,NIFTY,BULL,8850,CE,8837.67,8681.0,75,EOD,-11750.25,-1.523,MODI_BULL
2016-11-30,NIFTY,BEAR,8600,PE,8615.56,8699.6,75,EOD,-6303.0,-0.830,MODI_BULL
2016-12-02,NIFTY,BEAR,8650,PE,8672.04,8904.6,75,EOD,-17442.0,-2.315,MODI_BULL
2016-12-06,NIFTY,BEAR,8750,PE,8756.79,8653.07,75,EOD,7779.0,1.057,MODI_BULL
2016-12-07,NIFTY,BEAR,8700,PE,8678.82,8556.84,75,EOD,9148.5,1.230,MODI_BULL
2016-12-08,NIFTY,BEAR,8550,PE,8570.56,8704.85,75,EOD,-10071.75,-1.338,MODI_BULL
2016-12-12,NIFTY,BEAR,8650,PE,8635.29,8554.05,75,EOD,6093.0,0.820,MODI_BULL
2016-12-13,NIFTY,BEAR,8550,PE,8564.84,8595.33,75,EOD,-2286.75,-0.305,MODI_BULL
2016-12-15,NIFTY,BEAR,8450,PE,8450.98,8413.45,75,EOD,2814.75,0.377,MODI_BULL
2016-12-16,NIFTY,BEAR,8450,PE,8448.2,8253.85,75,EOD,14576.25,1.945,MODI_BULL
2016-12-19,NIFTY,BEAR,8250,PE,8265.05,8341.74,75,EOD,-5751.75,-0.753,MODI_BULL
2016-12-21,NIFTY,BEAR,8250,PE,8240.88,7988.95,75,EOD,18894.75,2.492,MODI_BULL
2016-12-22,NIFTY,BEAR,7950,PE,7937.13,7924.3,75,EOD,962.25,0.124,MODI_BULL
2016-12-23,NIFTY,BEAR,7850,PE,7847.26,7877.86,75,EOD,-2295.0,-0.295,MODI_BULL
2016-12-27,NIFTY,BULL,7900,CE,7920.54,7841.66,75,EOD,-5916.0,-0.762,MODI_BULL
2016-12-29,NIFTY,BEAR,7800,PE,7818.6,7827.48,75,EOD,-666.0,-0.086,MODI_BULL
2017-01-02,NIFTY,BEAR,7750,PE,7747.7,7963.5,75,EOD,-16185.0,-2.104,MODI_BULL
2017-01-03,NIFTY,BULL,8000,CE,7976.94,8055.62,75,EOD,5901.0,0.784,MODI_BULL
2017-01-04,NIFTY,BULL,8050,CE,8044.93,8087.69,75,EOD,3207.0,0.423,MODI_BULL
2017-01-05,NIFTY,BULL,8100,CE,8109.15,8171.38,75,EOD,4667.25,0.612,MODI_BULL
2017-01-06,NIFTY,BULL,8200,CE,8183.72,8162.21,75,EOD,-1613.25,-0.210,MODI_BULL
2017-01-10,NIFTY,BULL,8300,CE,8306.32,8259.77,75,EOD,-3491.25,-0.456,MODI_BULL
2017-01-11,NIFTY,BEAR,8250,PE,8268.69,8213.82,75,EOD,4115.25,0.540,MODI_BULL
2017-01-12,NIFTY,BEAR,8200,PE,8192.18,8229.57,75,EOD,-2804.25,-0.366,MODI_BULL
2017-01-16,NIFTY,BULL,8250,CE,8256.36,8215.18,75,EOD,-3088.5,-0.405,MODI_BULL
2017-01-18,NIFTY,BULL,8300,CE,8281.72,8412.61,75,EOD,9816.75,1.292,MODI_BULL
2017-01-19,NIFTY,BULL,8400,CE,8392.74,8345.26,75,EOD,-3561.0,-0.463,MODI_BULL
2017-01-23,NIFTY,BULL,8400,CE,8405.25,8311.69,75,EOD,-7017.0,-0.916,MODI_BULL
2017-01-24,NIFTY,BEAR,8300,PE,8313.98,8251.81,75,EOD,4662.75,0.614,MODI_BULL
2017-01-25,NIFTY,BEAR,8300,PE,8282.02,8228.85,75,EOD,3987.75,0.522,MODI_BULL
2017-01-27,NIFTY,BEAR,8300,PE,8280.93,8295.93,75,EOD,-1125.0,-0.147,MODI_BULL
2017-01-31,NIFTY,BEAR,8200,PE,8176.94,8128.47,75,EOD,3635.25,0.474,MODI_BULL
2017-02-01,NIFTY,BEAR,8100,PE,8124.36,8119.4,75,EOD,372.0,0.048,MODI_BULL
2017-02-02,NIFTY,BEAR,8150,PE,8146.94,8163.78,75,EOD,-1263.0,-0.164,MODI_BULL
2017-02-06,NIFTY,BULL,8200,CE,8205.67,8222.08,75,EOD,1230.75,0.160,MODI_BULL
2017-02-07,NIFTY,BULL,8200,CE,8213.89,8272.74,75,EOD,4413.75,0.573,MODI_BULL
2017-02-08,NIFTY,BULL,8350,CE,8329.63,8368.1,75,EOD,2885.25,0.372,MODI_BULL
2017-02-09,NIFTY,BULL,8350,CE,8368.44,8432.95,75,EOD,4838.25,0.622,MODI_BULL
2017-02-10,NIFTY,BULL,8450,CE,8460.48,8435.1,75,EOD,-1903.5,-0.243,MODI_BULL
2017-02-14,NIFTY,BULL,8550,CE,8559.36,8595.02,75,EOD,2674.5,0.342,MODI_BULL
2017-02-15,NIFTY,BULL,8600,CE,8587.62,8733.3,75,EOD,10926.0,1.394,MODI_BULL
2017-02-16,NIFTY,BULL,8750,CE,8772.21,8727.44,75,EOD,-3357.75,-0.423,MODI_BULL
2017-02-20,NIFTY,BEAR,8650,PE,8644.55,8697.6,75,EOD,-3978.75,-0.503,MODI_BULL
2017-02-22,NIFTY,BEAR,8750,PE,8748.88,8806.97,75,EOD,-4356.75,-0.553,MODI_BULL
2017-02-24,NIFTY,BULL,9000,CE,9017.77,8980.86,75,EOD,-2768.25,-0.354,MODI_BULL
2017-02-28,NIFTY,BULL,9050,CE,9044.24,9049.03,75,EOD,359.25,0.046,MODI_BULL
2017-03-01,NIFTY,BULL,9050,CE,9042.79,9076.81,75,EOD,2551.5,0.327,MODI_BULL
2017-03-02,NIFTY,BULL,9050,CE,9063.56,9166.2,75,EOD,7698.0,0.983,MODI_BULL
2017-03-03,NIFTY,BULL,9200,CE,9175.68,9239.28,75,EOD,4770.0,0.603,MODI_BULL
2017-03-06,NIFTY,BULL,9250,CE,9269.51,9364.66,75,EOD,7136.25,0.897,MODI_BULL
2017-03-07,NIFTY,BULL,9400,CE,9375.59,9429.54,75,EOD,4046.25,0.504,MODI_BULL
2017-03-08,NIFTY,BULL,9400,CE,9421.61,9587.24,75,EOD,12422.25,1.540,MODI_BULL
2017-03-09,NIFTY,BULL,9550,CE,9551.46,9697.23,75,EOD,10932.75,1.335,MODI_BULL
2017-03-10,NIFTY,BULL,9750,CE,9731.21,9813.2,75,EOD,6149.25,0.741,MODI_BULL
2017-03-13,NIFTY,BULL,9850,CE,9831.5,9714.29,75,EOD,-8790.75,-1.051,MODI_BULL
2017-03-15,NIFTY,BULL,9700,CE,9724.16,9691.3,75,EOD,-2464.5,-0.298,MODI_BULL
2017-03-16,NIFTY,BEAR,9700,PE,9715.56,9811.31,75,EOD,-7181.25,-0.871,MODI_BULL
2017-03-20,NIFTY,BULL,9800,CE,9802.6,9820.49,75,EOD,1341.75,0.164,MODI_BULL
2017-03-21,NIFTY,BULL,9800,CE,9817.81,9803.28,75,EOD,-1089.75,-0.133,MODI_BULL
2017-03-23,NIFTY,BULL,9800,CE,9790.69,9840.58,75,EOD,3741.75,0.457,MODI_BULL
2017-03-24,NIFTY,BULL,9850,CE,9840.33,9840.04,75,EOD,-21.75,-0.003,MODI_BULL
2017-03-28,NIFTY,BULL,9950,CE,9959.11,9817.32,75,EOD,-10634.25,-1.294,MODI_BULL
2017-03-29,NIFTY,BEAR,9800,PE,9783.7,9749.7,75,EOD,2550.0,0.314,MODI_BULL
2017-03-30,NIFTY,BEAR,9750,PE,9761.24,9807.75,75,EOD,-3488.25,-0.429,MODI_BULL
2017-04-03,NIFTY,BEAR,9750,PE,9773.22,9838.69,75,EOD,-4910.25,-0.606,MODI_BULL
2017-04-04,NIFTY,BULL,9850,CE,9846.3,9789.48,75,EOD,-4261.5,-0.529,MODI_BULL
2017-04-06,NIFTY,BEAR,9700,PE,9717.18,9754.3,75,EOD,-2784.0,-0.348,MODI_BULL
2017-04-10,NIFTY,BULL,9800,CE,9816.11,9786.2,75,EOD,-2243.25,-0.281,MODI_BULL
2017-04-12,NIFTY,BEAR,9750,PE,9745.12,9697.16,75,EOD,3597.0,0.452,MODI_BULL
2017-04-13,NIFTY,BEAR,9700,PE,9708.94,9790.01,75,EOD,-6080.25,-0.760,MODI_BULL
2017-04-17,NIFTY,BEAR,9800,PE,9811.62,9732.24,75,EOD,5953.5,0.750,MODI_BULL
2017-04-18,NIFTY,BEAR,9700,PE,9701.9,9703.54,75,EOD,-123.0,-0.015,MODI_BULL
2017-04-20,NIFTY,BULL,9700,CE,9704.05,9667.84,75,EOD,-2715.75,-0.340,MODI_BULL
2017-04-24,NIFTY,BEAR,9550,PE,9554.79,9476.0,75,EOD,5909.25,0.742,MODI_BULL
2017-04-25,NIFTY,BEAR,9500,PE,9483.22,9450.48,75,EOD,2455.5,0.306,MODI_BULL
2017-04-26,NIFTY,BEAR,9400,PE,9388.75,9366.51,75,EOD,1668.0,0.207,MODI_BULL
2017-04-27,NIFTY,BEAR,9400,PE,9388.68,9414.39,75,EOD,-1928.25,-0.239,MODI_BULL
2017-05-01,NIFTY,BULL,9550,CE,9560.58,9608.95,75,EOD,3627.75,0.451,MODI_BULL
2017-05-02,NIFTY,BULL,9600,CE,9624.11,9611.76,75,EOD,-926.25,-0.115,MODI_BULL
2017-05-04,NIFTY,BULL,9650,CE,9640.47,9651.12,75,EOD,798.75,0.099,MODI_BULL
2017-05-05,NIFTY,BULL,9700,CE,9684.19,9645.0,75,EOD,-2939.25,-0.364,MODI_BULL
2017-05-09,NIFTY,BULL,9650,CE,9650.14,9763.35,75,EOD,8490.75,1.054,MODI_BULL
2017-05-10,NIFTY,BULL,9750,CE,9739.02,9761.67,75,EOD,1698.75,0.209,MODI_BULL
2017-05-11,NIFTY,BULL,9800,CE,9775.29,9828.13,75,EOD,3963.0,0.486,MODI_BULL
2017-05-12,NIFTY,BULL,9850,CE,9872.82,9915.89,75,EOD,3230.25,0.394,MODI_BULL
2017-05-15,NIFTY,BULL,9900,CE,9910.97,9968.08,75,EOD,4283.25,0.521,MODI_BULL
2017-05-16,NIFTY,BULL,9950,CE,9946.47,10177.839642857143,75,T1_HIT,17352.72,2.099,MODI_BULL
2017-05-17,NIFTY,BULL,10100,CE,10078.02,10032.4,75,EOD,-3421.5,-0.405,MODI_BULL
2017-05-19,NIFTY,BEAR,10000,PE,10001.8,9880.81,75,EOD,9074.25,1.079,MODI_BULL
2017-05-22,NIFTY,BEAR,9900,PE,9883.31,9855.5,75,EOD,2085.75,0.245,MODI_BULL
2017-05-23,NIFTY,BEAR,9900,PE,9876.37,9914.56,75,EOD,-2864.25,-0.336,MODI_BULL
2017-05-25,NIFTY,BULL,9900,CE,9909.43,9839.08,75,EOD,-5276.25,-0.621,MODI_BULL
2017-05-29,NIFTY,BULL,9950,CE,9950.59,9931.7,75,EOD,-1416.75,-0.168,MODI_BULL
2017-05-31,NIFTY,BULL,9950,CE,9951.02,10174.465357142857,75,T1_HIT,16758.4,1.989,MODI_BULL
2017-06-01,NIFTY,BULL,10050,CE,10070.2,10102.68,75,EOD,2436.0,0.284,MODI_BULL
2017-06-02,NIFTY,BULL,10100,CE,10115.33,10129.69,75,EOD,1077.0,0.125,MODI_BULL
2017-06-05,NIFTY,BULL,10150,CE,10126.15,10180.8,75,EOD,4098.75,0.475,MODI_BULL
2017-06-06,NIFTY,BULL,10150,CE,10165.36,10048.77,75,EOD,-8744.25,-1.009,MODI_BULL
2017-06-08,NIFTY,BULL,10050,CE,10068.7,10087.72,75,EOD,1426.5,0.166,MODI_BULL
2017-06-09,NIFTY,BULL,10150,CE,10128.18,10197.41,75,EOD,5192.25,0.604,MODI_BULL
2017-06-12,NIFTY,BULL,10250,CE,10233.47,10227.39,75,EOD,-456.0,-0.053,MODI_BULL
2017-06-14,NIFTY,BEAR,10250,PE,10243.28,10236.87,75,EOD,480.75,0.056,MODI_BULL
2017-06-15,NIFTY,BEAR,10250,PE,10272.82,10191.41,75,EOD,6105.75,0.706,MODI_BULL
2017-06-16,NIFTY,BEAR,10200,PE,10185.12,10222.18,75,EOD,-2779.5,-0.319,MODI_BULL
2017-06-20,NIFTY,BULL,10300,CE,10321.48,10227.52,75,EOD,-7047.0,-0.812,MODI_BULL
2017-06-22,NIFTY,BULL,10250,CE,10269.18,10258.08,75,EOD,-832.5,-0.097,MODI_BULL
2017-06-26,NIFTY,BULL,10350,CE,10369.94,10272.87,75,EOD,-7280.25,-0.846,MODI_BULL
2017-06-27,NIFTY,BEAR,10250,PE,10257.42,10229.7,75,EOD,2079.0,0.244,MODI_BULL
2017-06-28,NIFTY,BEAR,10250,PE,10231.0,10150.6,75,EOD,6030.0,0.705,MODI_BULL
2017-06-29,NIFTY,BEAR,10100,PE,10118.12,10145.72,75,EOD,-2070.0,-0.240,MODI_BULL
2017-07-03,NIFTY,BULL,10200,CE,10202.61,10260.7,75,EOD,4356.75,0.507,MODI_BULL
2017-07-04,NIFTY,BULL,10250,CE,10251.47,10408.66,75,EOD,11789.25,1.366,MODI_BULL
2017-07-05,NIFTY,BULL,10400,CE,10410.34,10459.4,75,EOD,3679.5,0.420,MODI_BULL
2017-07-06,NIFTY,BULL,10400,CE,10397.72,10589.59,75,EOD,14390.25,1.638,MODI_BULL
2017-07-07,NIFTY,BULL,10600,CE,10615.9,10521.87,75,EOD,-7052.25,-0.790,MODI_BULL
2017-07-11,NIFTY,BULL,10750,CE,10744.73,10753.99,75,EOD,694.5,0.078,MODI_BULL
2017-07-12,NIFTY,BULL,10750,CE,10764.4,10924.25,75,EOD,11988.75,1.352,MODI_BULL
2017-07-13,NIFTY,BULL,10950,CE,10936.83,10883.53,75,EOD,-3997.5,-0.445,MODI_BULL
2017-07-17,NIFTY,BEAR,10800,PE,10805.45,10728.9,75,EOD,5741.25,0.642,MODI_BULL
2017-07-18,NIFTY,BEAR,10750,PE,10756.79,10802.66,75,EOD,-3440.25,-0.382,MODI_BULL
2017-07-20,NIFTY,BEAR,10700,PE,10676.12,10769.09,75,EOD,-6972.75,-0.777,MODI_BULL
2017-07-21,NIFTY,BULL,10800,CE,10817.63,10852.35,75,EOD,2604.0,0.293,MODI_BULL
2017-07-24,NIFTY,BULL,10800,CE,10799.03,10819.47,75,EOD,1533.0,0.172,MODI_BULL
2017-07-25,NIFTY,BULL,10850,CE,10827.2,10686.82,75,EOD,-10528.5,-1.177,MODI_BULL
2017-07-27,NIFTY,BULL,10800,CE,10788.87,10829.95,75,EOD,3081.0,0.349,MODI_BULL
2017-07-28,NIFTY,BULL,10800,CE,10821.77,10924.87,75,EOD,7732.5,0.872,MODI_BULL
2017-07-31,NIFTY,BULL,10950,CE,10932.7,10757.23,75,EOD,-13160.25,-1.471,MODI_BULL
2017-08-02,NIFTY,BULL,10950,CE,10930.43,10866.6,75,EOD,-4787.25,-0.543,MODI_BULL
2017-08-03,NIFTY,BEAR,10850,PE,10826.87,10817.23,75,EOD,723.0,0.082,MODI_BULL
2017-08-04,NIFTY,BEAR,10800,PE,10791.69,10845.35,75,EOD,-4024.5,-0.459,MODI_BULL
2017-08-08,NIFTY,BEAR,10850,PE,10834.73,10903.36,75,EOD,-5147.25,-0.589,MODI_BULL
2017-08-09,NIFTY,BULL,10900,CE,10908.04,11044.08,75,EOD,10203.0,1.175,MODI_BULL
2017-08-10,NIFTY,BULL,11100,CE,11087.84,10988.5,75,EOD,-7450.5,-0.848,MODI_BULL
2017-08-14,NIFTY,BEAR,10900,PE,10922.25,11018.77,75,EOD,-7239.0,-0.831,MODI_BULL
2017-08-17,NIFTY,BEAR,10950,PE,10932.38,11103.58,75,EOD,-12840.0,-1.487,MODI_BULL
2017-08-21,NIFTY,BEAR,10950,PE,10943.89,10929.42,75,EOD,1085.25,0.128,MODI_BULL
2017-08-22,NIFTY,BEAR,10950,PE,10967.59,10962.81,75,EOD,358.5,0.042,MODI_BULL
2017-08-23,NIFTY,BEAR,10950,PE,10932.42,10775.55,75,EOD,11765.25,1.381,MODI_BULL
2017-08-24,NIFTY,BEAR,10700,PE,10714.57,10698.4,75,EOD,1212.75,0.140,MODI_BULL
2017-08-25,NIFTY,BEAR,10650,PE,10645.16,10779.44,75,EOD,-10071.0,-1.164,MODI_BULL
2017-08-29,NIFTY,BEAR,10700,PE,10675.18,10749.92,75,EOD,-5605.5,-0.656,MODI_BULL
2017-08-30,NIFTY,BULL,10750,CE,10758.22,10860.94,75,EOD,7704.0,0.907,MODI_BULL
2017-08-31,NIFTY,BULL,10800,CE,10805.38,11108.017857142857,75,T1_HIT,22697.84,2.648,MODI_BULL
2017-09-01,NIFTY,BULL,11050,CE,11027.66,10971.21,75,EOD,-4233.75,-0.481,MODI_BULL
2017-09-05,NIFTY,BULL,11150,CE,11145.09,11042.23,75,EOD,-7714.5,-0.881,MODI_BULL
2017-09-06,NIFTY,BEAR,11000,PE,11006.56,10767.06,75,EOD,17962.5,2.069,MODI_BULL
2017-09-07,NIFTY,BEAR,10800,PE,10794.84,10604.33,75,EOD,14288.25,1.613,MODI_BULL
2017-09-08,NIFTY,BEAR,10600,PE,10610.03,10790.43,75,EOD,-13530.0,-1.503,MODI_BULL
2017-09-12,NIFTY,BULL,10850,CE,10833.47,10950.57,75,EOD,8782.5,0.990,MODI_BULL
2017-09-13,NIFTY,BULL,10900,CE,10914.73,11077.49,75,EOD,12207.0,1.363,MODI_BULL
2017-09-14,NIFTY,BULL,11050,CE,11068.02,11151.5,75,EOD,6261.0,0.690,MODI_BULL
2017-09-15,NIFTY,BULL,11150,CE,11160.51,10988.14,75,EOD,-12927.75,-1.414,MODI_BULL
2017-09-19,NIFTY,BULL,11150,CE,11129.49,11063.2,75,EOD,-4971.75,-0.552,MODI_BULL
2017-09-20,NIFTY,BEAR,11100,PE,11105.25,11160.49,75,EOD,-4143.0,-0.462,MODI_BULL
2017-09-22,NIFTY,BEAR,11050,PE,11059.27,11072.91,75,EOD,-1023.0,-0.115,MODI_BULL
2017-09-25,NIFTY,BULL,11050,CE,11065.87,11066.27,75,EOD,30.0,0.003,MODI_BULL
2017-09-26,NIFTY,BULL,11050,CE,11057.96,11053.43,75,EOD,-339.75,-0.038,MODI_BULL
2017-09-28,NIFTY,BULL,11150,CE,11170.02,11195.37,75,EOD,1901.25,0.213,MODI_BULL
2017-09-29,NIFTY,BULL,11200,CE,11188.18,11237.11,75,EOD,3669.75,0.411,MODI_BULL
2017-10-03,NIFTY,BULL,11200,CE,11203.53,11347.46,75,EOD,10794.75,1.205,MODI_BULL
2017-10-04,NIFTY,BULL,11400,CE,11378.74,11472.75,75,EOD,7050.75,0.777,MODI_BULL
2017-10-05,NIFTY,BULL,11450,CE,11444.63,11272.87,75,EOD,-12882.0,-1.409,MODI_BULL
2017-10-09,NIFTY,BEAR,11300,PE,11279.65,11397.39,75,EOD,-8830.5,-0.980,MODI_BULL
2017-10-11,NIFTY,BEAR,11350,PE,11334.92,11500.27,75,EOD,-12401.25,-1.390,MODI_BULL
2017-10-13,NIFTY,BULL,11600,CE,11614.38,11731.63,75,EOD,8793.75,0.999,MODI_BULL
2017-10-16,NIFTY,BULL,11750,CE,11728.8,11720.83,75,EOD,-597.75,-0.067,MODI_BULL
2017-10-18,NIFTY,BULL,11750,CE,11767.36,11839.39,75,EOD,5402.25,0.608,MODI_BULL
2017-10-19,NIFTY,BULL,11800,CE,11809.6,12117.388214285715,75,T1_HIT,23084.12,2.584,MODI_BULL
2017-10-20,NIFTY,BULL,12000,CE,12017.19,12052.19,75,EOD,2625.0,0.286,MODI_BULL
2017-10-23,NIFTY,BULL,12050,CE,12039.09,12089.71,75,EOD,3796.5,0.413,MODI_BULL
2017-10-24,NIFTY,BULL,12050,CE,12038.05,12222.98,75,EOD,13869.75,1.503,MODI_BULL
2017-10-25,NIFTY,BULL,12250,CE,12250.13,12058.4,75,EOD,-14379.75,-1.535,MODI_BULL
2017-10-27,NIFTY,BEAR,12000,PE,12016.96,12055.18,75,EOD,-2866.5,-0.311,MODI_BULL
2017-10-31,NIFTY,BULL,12150,CE,12172.13,12163.64,75,EOD,-636.75,-0.069,MODI_BULL
2017-11-02,NIFTY,BEAR,12200,PE,12200.35,12168.41,75,EOD,2395.5,0.261,MODI_BULL
2017-11-03,NIFTY,BEAR,12200,PE,12213.76,12191.99,75,EOD,1632.75,0.177,MODI_BULL
2017-11-06,NIFTY,BEAR,12200,PE,12212.71,12347.55,75,EOD,-10113.0,-1.096,MODI_BULL
2017-11-08,NIFTY,BULL,12500,CE,12494.56,12461.16,75,EOD,-2505.0,-0.274,MODI_BULL
2017-11-10,NIFTY,BEAR,12450,PE,12434.44,12476.84,75,EOD,-3180.0,-0.349,MODI_BULL
2017-11-14,NIFTY,BEAR,12350,PE,12366.51,12232.31,75,EOD,10065.0,1.109,MODI_BULL
2017-11-15,NIFTY,BEAR,12300,PE,12275.0,12213.14,75,EOD,4639.5,0.506,MODI_BULL
2017-11-16,NIFTY,BEAR,12300,PE,12275.22,12326.91,75,EOD,-3876.75,-0.421,MODI_BULL
2017-11-20,NIFTY,BEAR,12200,PE,12202.26,12339.4,75,EOD,-10285.5,-1.120,MODI_BULL
2017-11-21,NIFTY,BULL,12350,CE,12372.85,12395.44,75,EOD,1694.25,0.187,MODI_BULL
2017-11-22,NIFTY,BULL,12350,CE,12370.59,12458.83,75,EOD,6618.0,0.728,MODI_BULL
2017-11-23,NIFTY,BULL,12500,CE,12506.26,12343.19,75,EOD,-12230.25,-1.335,MODI_BULL
2017-11-27,NIFTY,BEAR,12250,PE,12226.85,12152.1,75,EOD,5606.25,0.620,MODI_BULL
2017-11-28,NIFTY,BEAR,12200,PE,12212.23,12280.66,75,EOD,-5132.25,-0.564,MODI_BULL
2017-11-30,NIFTY,BULL,12350,CE,12350.43,12325.3,75,EOD,-1884.75,-0.208,MODI_BULL
2017-12-04,NIFTY,BEAR,12100,PE,12107.26,12260.32,75,EOD,-11479.5,-1.272,MODI_BULL
2017-12-06,NIFTY,BEAR,12050,PE,12045.43,12170.41,75,EOD,-9373.5,-1.052,MODI_BULL
2017-12-07,NIFTY,BULL,12150,CE,12132.28,12348.95,75,EOD,16250.25,1.843,MODI_BULL
2017-12-08,NIFTY,BULL,12350,CE,12343.21,12411.8,75,EOD,5144.25,0.573,MODI_BULL
2017-12-11,NIFTY,BULL,12450,CE,12451.78,12321.91,75,EOD,-9740.25,-1.079,MODI_BULL
2017-12-13,NIFTY,BEAR,12150,PE,12131.9,12149.39,75,EOD,-1311.75,-0.147,MODI_BULL
2017-12-15,NIFTY,BEAR,12050,PE,12053.51,12014.94,75,EOD,2892.75,0.324,MODI_BULL
2017-12-18,NIFTY,BEAR,12000,PE,12023.05,11939.24,75,EOD,6285.75,0.702,MODI_BULL
2017-12-19,NIFTY,BEAR,11900,PE,11879.0,12118.45,75,EOD,-17958.75,-1.993,MODI_BULL
2017-12-21,NIFTY,BEAR,12000,PE,12007.54,11828.53,75,EOD,13425.75,1.520,MODI_BULL
2017-12-22,NIFTY,BEAR,11850,PE,11856.02,11772.83,75,EOD,6239.25,0.696,MODI_BULL
2017-12-26,NIFTY,BEAR,11750,PE,11771.01,11722.97,75,EOD,3603.0,0.399,MODI_BULL
2017-12-27,NIFTY,BEAR,11750,PE,11766.63,11874.75,75,EOD,-8109.0,-0.895,MODI_BULL
2017-12-29,NIFTY,BULL,12000,CE,11986.24,11870.31,75,EOD,-8694.75,-0.968,MODI_BULL
2018-01-02,NIFTY,BULL,11850,CE,11861.21,11811.05,75,EOD,-3762.0,-0.423,SIDEWAYS_CRISIS
2018-01-04,NIFTY,BEAR,11600,PE,11602.94,12080.028571428573,75,SL_HIT,-35781.64,-4.039,SIDEWAYS_CRISIS
2018-01-08,NIFTY,BULL,12250,CE,12243.83,12194.76,75,EOD,-3680.25,-0.433,SIDEWAYS_CRISIS
2018-01-10,NIFTY,BEAR,12000,PE,11986.96,12085.5,75,EOD,-7390.5,-0.873,SIDEWAYS_CRISIS
2018-01-12,NIFTY,BULL,12150,CE,12168.68,11964.25,75,EOD,-15332.25,-1.827,SIDEWAYS_CRISIS
2018-01-16,NIFTY,BULL,12100,CE,12079.28,11896.66,75,EOD,-13696.5,-1.663,SIDEWAYS_CRISIS
2018-01-17,NIFTY,BEAR,11900,PE,11907.06,12301.53,75,EOD,-29585.25,-3.653,SIDEWAYS_CRISIS
2018-01-19,NIFTY,BULL,12350,CE,12329.51,12266.25,75,EOD,-4744.5,-0.608,SIDEWAYS_CRISIS
2018-01-23,NIFTY,BEAR,12250,PE,12244.42,12276.91,75,EOD,-2436.75,-0.314,SIDEWAYS_CRISIS
2018-01-25,NIFTY,BULL,12500,CE,12511.11,12284.31,75,EOD,-17010.0,-2.200,SIDEWAYS_CRISIS
2018-01-30,NIFTY,BEAR,11950,PE,11959.68,11896.45,75,EOD,4742.25,0.627,SIDEWAYS_CRISIS
2018-01-31,NIFTY,BEAR,11900,PE,11899.94,11833.66,75,EOD,4971.0,0.653,SIDEWAYS_CRISIS
2018-02-01,NIFTY,BEAR,11950,PE,11954.86,11487.04642857143,75,T1_HIT,35086.02,4.581,SIDEWAYS_CRISIS
2018-02-02,NIFTY,BEAR,11500,PE,11519.9,11558.04,75,EOD,-2860.5,-0.357,SIDEWAYS_CRISIS
2018-02-06,NIFTY,BEAR,11350,PE,11345.68,11299.21,75,EOD,3485.25,0.437,SIDEWAYS_CRISIS
2018-02-07,NIFTY,BEAR,11300,PE,11324.2,11183.49,75,EOD,10553.25,1.317,SIDEWAYS_CRISIS
2018-02-08,NIFTY,BEAR,11200,PE,11210.11,11024.2,75,EOD,13943.25,1.717,SIDEWAYS_CRISIS
2018-02-09,NIFTY,BEAR,11100,PE,11080.05,11295.73,75,EOD,-16176.0,-1.958,SIDEWAYS_CRISIS
2018-02-13,NIFTY,BULL,11350,CE,11364.43,11485.38,75,EOD,9071.25,1.120,SIDEWAYS_CRISIS
2018-02-14,NIFTY,BULL,11500,CE,11497.65,11594.14,75,EOD,7236.75,0.884,SIDEWAYS_CRISIS
2018-02-15,NIFTY,BULL,11650,CE,11628.14,11590.93,75,EOD,-2790.75,-0.338,SIDEWAYS_CRISIS
2018-02-19,NIFTY,BULL,11700,CE,11714.64,11853.87,75,EOD,10442.25,1.268,SIDEWAYS_CRISIS
2018-02-20,NIFTY,BULL,11850,CE,11828.01,11945.67,75,EOD,8824.5,1.058,SIDEWAYS_CRISIS
2018-02-21,NIFTY,BULL,11900,CE,11903.95,11809.41,75,EOD,-7090.5,-0.841,SIDEWAYS_CRISIS
2018-02-23,NIFTY,BEAR,11750,PE,11761.63,11792.2,75,EOD,-2292.75,-0.274,SIDEWAYS_CRISIS
2018-02-27,NIFTY,BEAR,11850,PE,11848.65,11592.19,75,EOD,19234.5,2.308,SIDEWAYS_CRISIS
2018-02-28,NIFTY,BEAR,11500,PE,11490.53,11540.51,75,EOD,-3748.5,-0.440,SIDEWAYS_CRISIS
2018-03-02,NIFTY,BEAR,11400,PE,11416.89,11177.38,75,EOD,17963.25,2.116,SIDEWAYS_CRISIS
2018-03-05,NIFTY,BEAR,11150,PE,11146.04,11187.69,75,EOD,-3123.75,-0.360,SIDEWAYS_CRISIS
2018-03-07,NIFTY,BULL,11250,CE,11252.88,11340.3,75,EOD,6556.5,0.759,SIDEWAYS_CRISIS
2018-03-08,NIFTY,BULL,11350,CE,11361.54,11540.23,75,EOD,13401.75,1.540,SIDEWAYS_CRISIS
