date,instrument,hypothesis,strike,option_type,entry,exit,quantity,exit_reason,pnl,pnl_pct,regime
2011-03-09,NIFTY,BEAR,4900,PE,4890.9,4919.59,75,EOD,-2151.75,-0.646,MODERATE_BULL
2011-03-10,NIFTY,BULL,4900,CE,4908.13,4864.52,75,EOD,-3270.75,-0.988,MODERATE_BULL
2011-03-11,NIFTY,BEAR,4850,PE,4860.5,4837.63,75,EOD,1715.25,0.523,MODERATE_BULL
2011-03-14,NIFTY,BEAR,4800,PE,4819.32,4872.73,75,EOD,-4005.75,-1.216,MODERATE_BULL
2011-03-15,NIFTY,BULL,4850,CE,4860.29,4986.79,75,EOD,9487.5,2.915,MODERATE_BULL
2011-03-16,NIFTY,BULL,5000,CE,4996.41,4874.07,75,EOD,-9175.5,-2.739,MODERATE_BULL
2011-03-17,NIFTY,BEAR,4850,PE,4844.88,4933.33,75,EOD,-6633.75,-2.036,MODERATE_BULL
2011-03-18,NIFTY,BULL,4900,CE,4913.71,4906.82,75,EOD,-516.75,-0.162,MODERATE_BULL
2011-03-21,NIFTY,BEAR,4850,PE,4854.28,4877.16,75,EOD,-1716.0,-0.539,MODERATE_BULL
2011-03-22,NIFTY,BULL,4850,CE,4846.75,5084.463571428571,75,T1_HIT,17828.52,5.625,MODERATE_BULL
2011-03-23,NIFTY,BULL,5150,CE,5134.2,5060.99,75,EOD,-5490.75,-1.640,MODERATE_BULL
2011-03-24,NIFTY,BEAR,5050,PE,5061.78,5002.28,75,EOD,4462.5,1.355,MODERATE_BULL
2011-03-25,NIFTY,BEAR,5050,PE,5040.34,4999.62,75,EOD,3054.0,0.915,MODERATE_BULL
2011-03-28,NIFTY,BEAR,5000,PE,5011.9,4929.11,75,EOD,6209.25,1.844,MODERATE_BULL
2011-03-29,NIFTY,BEAR,4900,PE,4918.11,4994.14,75,EOD,-5702.25,-1.662,MODERATE_BULL
2011-03-30,NIFTY,BULL,4950,CE,4971.97,4959.82,75,EOD,-911.25,-0.270,MODERATE_BULL
2011-03-31,NIFTY,BEAR,4950,PE,4932.55,5027.42,75,EOD,-7115.25,-2.115,MODERATE_BULL
2011-04-01,NIFTY,BULL,5050,CE,5031.76,4902.4,75,EOD,-9702.0,-2.946,MODERATE_BULL
2011-04-04,NIFTY,BEAR,4900,PE,4913.57,4813.07,75,EOD,7537.5,2.359,MODERATE_BULL
2011-04-05,NIFTY,BEAR,4800,PE,4809.18,4754.14,75,EOD,4128.0,1.262,MODERATE_BULL
2011-04-06,NIFTY,BEAR,4850,PE,4825.43,4930.98,75,EOD,-7916.25,-2.390,MODERATE_BULL
2011-04-07,NIFTY,BULL,4900,CE,4919.81,4850.86,75,EOD,-5171.25,-1.599,MODERATE_BULL
2011-04-08,NIFTY,BEAR,4850,PE,4825.13,4777.22,75,EOD,3593.25,1.129,MODERATE_BULL
2011-04-11,NIFTY,BEAR,4750,PE,4771.85,4830.8,75,EOD,-4421.25,-1.374,MODERATE_BULL
2011-04-12,NIFTY,BULL,4850,CE,4859.88,4646.08,75,EOD,-16035.0,-5.053,MODERATE_BULL
2011-04-13,NIFTY,BEAR,4650,PE,4627.69,4762.92,75,EOD,-10142.25,-3.366,MODERATE_BULL
2011-04-14,NIFTY,BULL,4750,CE,4756.95,4649.0,75,EOD,-8096.25,-2.781,MODERATE_BULL
2011-04-15,NIFTY,BEAR,4600,PE,4619.96,4623.86,75,EOD,-292.5,-0.103,MODERATE_BULL
2011-04-18,NIFTY,BULL,4650,CE,4652.38,4601.84,75,EOD,-3790.5,-1.341,MODERATE_BULL
2011-04-19,NIFTY,BEAR,4600,PE,4591.98,4537.62,75,EOD,4077.0,1.461,MODERATE_BULL
2011-04-20,NIFTY,BEAR,4550,PE,4547.73,4604.72,75,EOD,-4274.25,-1.510,MODERATE_BULL
2011-04-21,NIFTY,BULL,4600,CE,4584.34,4532.78,75,EOD,-3867.0,-1.387,MODERATE_BULL
2011-04-22,NIFTY,BEAR,4550,PE,4533.08,4628.13,75,EOD,-7128.75,-2.593,MODERATE_BULL
2011-04-25,NIFTY,BULL,4650,CE,4632.62,4585.27,75,EOD,-3551.25,-1.326,MODERATE_BULL
2011-04-26,NIFTY,BEAR,4550,PE,4558.58,4611.01,75,EOD,-3932.25,-1.488,MODERATE_BULL
2011-04-27,NIFTY,BULL,4600,CE,4596.93,4556.29,75,EOD,-3048.0,-1.171,MODERATE_BULL
2011-04-28,NIFTY,BEAR,4550,PE,4543.78,4508.67,75,EOD,2633.25,1.024,MODERATE_BULL
2011-04-29,NIFTY,BEAR,4500,PE,4513.88,4421.0,75,EOD,6966.0,2.681,MODERATE_BULL
2011-05-02,NIFTY,BEAR,4400,PE,4382.82,4473.93,75,EOD,-6833.25,-2.561,MODERATE_BULL
2011-05-03,NIFTY,BULL,4450,CE,4438.12,4401.27,75,EOD,-2763.75,-1.063,MODERATE_BULL
2011-05-04,NIFTY,BEAR,4400,PE,4420.32,4409.92,75,EOD,780.0,0.303,MODERATE_BULL
2011-05-05,NIFTY,BEAR,4450,PE,4435.94,4523.35,75,EOD,-6555.75,-2.541,MODERATE_BULL
2011-05-06,NIFTY,BULL,4500,CE,4494.91,4426.87,75,EOD,-5103.0,-2.029,MODERATE_BULL
2011-05-09,NIFTY,BEAR,4450,PE,4441.15,4371.58,75,EOD,5217.75,2.118,MODERATE_BULL
2011-05-10,NIFTY,BEAR,4350,PE,4374.54,4422.99,75,EOD,-3633.75,-1.444,MODERATE_BULL
2011-05-11,NIFTY,BULL,4400,CE,4410.86,4340.77,75,EOD,-5256.75,-2.120,MODERATE_BULL
2011-05-12,NIFTY,BEAR,4350,PE,4350.76,4295.66,75,EOD,4132.5,1.703,MODERATE_BULL
2011-05-13,NIFTY,BEAR,4300,PE,4314.0,4229.64,75,EOD,6327.0,2.563,MODERATE_BULL
2011-05-16,NIFTY,BEAR,4250,PE,4242.27,4123.67,75,EOD,8895.0,3.514,MODERATE_BULL
2011-05-17,NIFTY,BEAR,4150,PE,4141.98,4048.41,75,EOD,7017.75,2.678,MODERATE_BULL
2011-05-18,NIFTY,BEAR,4050,PE,4069.92,3979.23,75,EOD,6801.75,2.528,MODERATE_BULL
2011-05-19,NIFTY,BEAR,4000,PE,3980.66,3984.55,75,EOD,-291.75,-0.106,MODERATE_BULL
2011-05-20,NIFTY,BULL,4000,CE,4015.73,4047.66,75,EOD,2394.75,0.869,MODERATE_BULL
2011-05-23,NIFTY,BULL,4000,CE,4014.94,4138.41,75,EOD,9260.25,3.331,MODERATE_BULL
2011-05-24,NIFTY,BULL,4100,CE,4107.53,4201.76,75,EOD,7067.25,2.461,MODERATE_BULL
2011-05-25,NIFTY,BULL,4250,CE,4235.42,4075.23,75,EOD,-12014.25,-4.082,MODERATE_BULL
2011-05-26,NIFTY,BEAR,4100,PE,4109.68,4039.23,75,EOD,5283.75,1.872,MODERATE_BULL
2011-05-27,NIFTY,BEAR,4050,PE,4038.68,4066.94,75,EOD,-2119.5,-0.737,MODERATE_BULL
2011-05-30,NIFTY,BULL,4100,CE,4077.91,3970.98,75,EOD,-8019.75,-2.810,MODERATE_BULL
2011-05-31,NIFTY,BEAR,4000,PE,3981.62,3941.23,75,EOD,3029.25,1.092,MODERATE_BULL
2011-06-01,NIFTY,BEAR,3900,PE,3922.17,4021.56,75,EOD,-7454.25,-2.658,MODERATE_BULL
2011-06-02,NIFTY,BULL,4000,CE,4011.56,4009.56,75,EOD,-150.0,-0.055,MODERATE_BULL
2011-06-03,NIFTY,BEAR,4000,PE,4013.84,3769.599285714286,75,T1_HIT,18318.05,6.714,MODERATE_BULL
2011-06-06,NIFTY,BEAR,3800,PE,3823.06,3873.94,75,EOD,-3816.0,-1.311,MODERATE_BULL
2011-06-07,NIFTY,BULL,3900,CE,3891.76,3781.82,75,EOD,-8245.5,-2.869,MODERATE_BULL
2011-06-08,NIFTY,BEAR,3800,PE,3780.03,3705.6,75,EOD,5582.25,2.000,MODERATE_BULL
2011-06-09,NIFTY,BEAR,3750,PE,3734.58,3652.33,75,EOD,6168.75,2.167,MODERATE_BULL
2011-06-10,NIFTY,BEAR,3650,PE,3660.57,3718.4,75,EOD,-4337.25,-1.491,MODERATE_BULL
2011-06-13,NIFTY,BULL,3750,CE,3738.75,3631.75,75,EOD,-8025.0,-2.801,MODERATE_BULL
2011-06-14,NIFTY,BEAR,3650,PE,3643.31,3664.83,75,EOD,-1614.0,-0.580,MODERATE_BULL
2011-06-15,NIFTY,BULL,3650,CE,3631.72,3740.52,75,EOD,8160.0,2.947,MODERATE_BULL
2011-06-16,NIFTY,BULL,3750,CE,3743.87,3622.56,75,EOD,-9098.25,-3.192,MODERATE_BULL
2011-06-17,NIFTY,BEAR,3550,PE,3562.17,3740.1,75,EOD,-13344.75,-4.836,MODERATE_BULL
2011-06-20,NIFTY,BULL,3750,CE,3750.46,3651.6,75,EOD,-7414.5,-2.824,MODERATE_BULL
2011-06-21,NIFTY,BEAR,3650,PE,3661.26,3566.26,75,EOD,7125.0,2.792,MODERATE_BULL
2011-06-22,NIFTY,BEAR,3550,PE,3543.07,3565.41,75,EOD,-1675.5,-0.639,MODERATE_BULL
2011-06-23,NIFTY,BULL,3600,CE,3583.94,3665.25,75,EOD,6098.25,2.340,MODERATE_BULL
2011-06-24,NIFTY,BULL,3650,CE,3660.14,3655.52,75,EOD,-346.5,-0.130,MODERATE_BULL
2011-06-27,NIFTY,BEAR,3650,PE,3647.77,3713.83,75,EOD,-4954.5,-1.860,MODERATE_BULL
2011-06-28,NIFTY,BULL,3750,CE,3735.28,3625.33,75,EOD,-8246.25,-3.154,MODERATE_BULL
2011-06-29,NIFTY,BEAR,3650,PE,3635.64,3678.22,75,EOD,-3193.5,-1.261,MODERATE_BULL
2011-06-30,NIFTY,BULL,3700,CE,3678.88,3705.56,75,EOD,2001.0,0.800,MODERATE_BULL
2011-07-01,NIFTY,BULL,3750,CE,3744.55,3745.54,75,EOD,74.25,0.029,MODERATE_BULL
2011-07-04,NIFTY,BULL,3750,CE,3736.9,3834.1,75,EOD,7290.0,2.892,MODERATE_BULL
2011-07-05,NIFTY,BULL,3800,CE,3785.88,3904.57,75,EOD,8901.75,3.432,MODERATE_BULL
2011-07-06,NIFTY,BULL,3950,CE,3927.81,3900.73,75,EOD,-2031.0,-0.757,MODERATE_BULL
2011-07-07,NIFTY,BEAR,3900,PE,3903.0,3970.74,75,EOD,-5080.5,-1.908,MODERATE_BULL
2011-07-08,NIFTY,BULL,3950,CE,3950.45,3980.14,75,EOD,2226.75,0.853,MODERATE_BULL
2011-07-11,NIFTY,BULL,4000,CE,4006.28,4053.89,75,EOD,3570.75,1.356,MODERATE_BULL
2011-07-12,NIFTY,BULL,4100,CE,4082.84,4127.93,75,EOD,3381.75,1.267,MODERATE_BULL
2011-07-13,NIFTY,BULL,4100,CE,4113.0,4092.53,75,EOD,-1535.25,-0.568,MODERATE_BULL
2011-07-14,NIFTY,BEAR,4100,PE,4117.53,4151.9,75,EOD,-2577.75,-0.959,MODERATE_BULL
2011-07-15,NIFTY,BULL,4100,CE,4100.36,4001.32,75,EOD,-7428.0,-2.790,MODERATE_BULL
2011-07-18,NIFTY,BEAR,3950,PE,3970.8,4068.11,75,EOD,-7298.25,-2.820,MODERATE_BULL
2011-07-19,NIFTY,BULL,4000,CE,4022.46,4028.36,75,EOD,442.5,0.176,MODERATE_BULL
2011-07-20,NIFTY,BULL,4050,CE,4046.03,3945.39,75,EOD,-7548.0,-2.996,MODERATE_BULL
2011-07-21,NIFTY,BEAR,3950,PE,3948.51,3936.22,75,EOD,921.75,0.377,MODERATE_BULL
2011-07-22,NIFTY,BEAR,3950,PE,3945.25,3900.39,75,EOD,3364.5,1.372,MODERATE_BULL
2011-07-25,NIFTY,BEAR,3900,PE,3899.35,3920.63,75,EOD,-1596.0,-0.642,MODERATE_BULL
2011-07-26,NIFTY,BULL,3900,CE,3907.39,3852.12,75,EOD,-4145.25,-1.678,MODERATE_BULL
2011-07-27,NIFTY,BEAR,3850,PE,3857.72,3822.77,75,EOD,2621.25,1.079,MODERATE_BULL
2011-07-28,NIFTY,BEAR,3850,PE,3825.47,3853.32,75,EOD,-2088.75,-0.851,MODERATE_BULL
2011-07-29,NIFTY,BULL,3800,CE,3812.79,3728.67,75,EOD,-6309.0,-2.591,MODERATE_BULL
2011-08-01,NIFTY,BEAR,3700,PE,3710.38,3684.62,75,EOD,1932.0,0.815,MODERATE_BULL
2011-08-02,NIFTY,BEAR,3650,PE,3672.43,3711.84,75,EOD,-2955.75,-1.236,MODERATE_BULL
2011-08-03,NIFTY,BULL,3700,CE,3692.27,3609.58,75,EOD,-6201.75,-2.626,MODERATE_BULL
2011-08-04,NIFTY,BEAR,3650,PE,3630.07,3722.31,75,EOD,-6918.0,-3.009,MODERATE_BULL
2011-08-05,NIFTY,BULL,3700,CE,3718.41,3806.13,75,EOD,6579.0,2.950,MODERATE_BULL
2011-08-08,NIFTY,BULL,3800,CE,3814.2,3715.39,75,EOD,-7410.75,-3.228,MODERATE_BULL
2011-08-09,NIFTY,BEAR,3700,PE,3708.44,3647.4,75,EOD,4578.0,2.061,MODERATE_BULL
2011-08-10,NIFTY,BEAR,3650,PE,3669.66,3573.57,75,EOD,7206.75,3.178,MODERATE_BULL
2011-08-11,NIFTY,BEAR,3600,PE,3588.19,3649.89,75,EOD,-4627.5,-1.978,MODERATE_BULL
2011-08-12,NIFTY,BULL,3650,CE,3634.92,3551.31,75,EOD,-6270.75,-2.734,MODERATE_BULL
2011-08-16,NIFTY,BEAR,3550,PE,3547.98,3535.99,75,EOD,899.25,0.403,MODERATE_BULL
2011-08-17,NIFTY,BEAR,3550,PE,3549.73,3456.78,75,EOD,6971.25,3.113,MODERATE_BULL
2011-08-18,NIFTY,BEAR,3450,PE,3466.6,3502.77,75,EOD,-2712.75,-1.175,MODERATE_BULL
2011-08-19,NIFTY,BULL,3500,CE,3514.24,3412.04,75,EOD,-7665.0,-3.359,MODERATE_BULL
2011-08-22,NIFTY,BEAR,3400,PE,3413.84,3373.31,75,EOD,3039.75,1.378,MODERATE_BULL
2011-08-23,NIFTY,BEAR,3400,PE,3383.54,3433.94,75,EOD,-3780.0,-1.691,MODERATE_BULL
2011-08-24,NIFTY,BULL,3450,CE,3428.8,3465.68,75,EOD,2766.0,1.258,MODERATE_BULL
2011-08-25,NIFTY,BULL,3450,CE,3460.07,3404.39,75,EOD,-4176.0,-1.876,MODERATE_BULL
2011-08-26,NIFTY,BEAR,3400,PE,3388.68,3412.11,75,EOD,-1757.25,-0.805,MODERATE_BULL
2011-08-29,NIFTY,BULL,3350,CE,3374.53,3440.23,75,EOD,4927.5,2.274,MODERATE_BULL
2011-08-30,NIFTY,BULL,3450,CE,3445.27,3381.11,75,EOD,-4812.0,-2.172,MODERATE_BULL
2011-08-31,NIFTY,BEAR,3400,PE,3378.88,3373.05,75,EOD,437.25,0.202,MODERATE_BULL
2011-09-01,NIFTY,BEAR,3400,PE,3375.87,3336.1,75,EOD,2982.75,1.373,MODERATE_BULL
2011-09-02,NIFTY,BEAR,3350,PE,3358.73,3253.92,75,EOD,7860.75,3.570,MODERATE_BULL
2011-09-05,NIFTY,BEAR,3250,PE,3238.34,3293.73,75,EOD,-4154.25,-1.822,MODERATE_BULL
2011-09-06,NIFTY,BULL,3300,CE,3294.06,3385.55,75,EOD,6861.75,3.065,MODERATE_BULL
2011-09-07,NIFTY,BULL,3400,CE,3380.0,3355.32,75,EOD,-1851.0,-0.802,MODERATE_BULL
2011-09-08,NIFTY,BEAR,3400,PE,3376.75,3370.06,75,EOD,501.75,0.219,MODERATE_BULL
2011-09-09,NIFTY,BEAR,3350,PE,3352.47,3396.5,75,EOD,-3302.25,-1.440,MODERATE_BULL
2011-09-12,NIFTY,BULL,3400,CE,3389.14,3252.07,75,EOD,-10280.25,-4.547,MODERATE_BULL
2011-09-13,NIFTY,BEAR,3300,PE,3277.42,3220.17,75,EOD,4293.75,1.990,MODERATE_BULL
2011-09-14,NIFTY,BEAR,3200,PE,3195.34,3245.77,75,EOD,-3782.25,-1.718,MODERATE_BULL
2011-09-15,NIFTY,BULL,3200,CE,3220.53,3168.87,75,EOD,-3874.5,-1.791,MODERATE_BULL
2011-09-16,NIFTY,BEAR,3200,PE,3188.7,3179.09,75,EOD,720.75,0.339,MODERATE_BULL
2011-09-19,NIFTY,BEAR,3200,PE,3196.04,3279.86,75,EOD,-6286.5,-2.949,MODERATE_BULL
2011-09-20,NIFTY,BULL,3250,CE,3263.89,3172.07,75,EOD,-6886.5,-3.329,MODERATE_BULL
2011-09-21,NIFTY,BEAR,3150,PE,3169.81,3150.9,75,EOD,1418.25,0.709,MODERATE_BULL
2011-09-22,NIFTY,BEAR,3150,PE,3171.34,3176.42,75,EOD,-381.0,-0.189,MODERATE_BULL
2011-09-23,NIFTY,BULL,3150,CE,3164.44,3173.36,75,EOD,669.0,0.333,MODERATE_BULL
2011-09-26,NIFTY,BULL,3150,CE,3152.96,3191.56,75,EOD,2895.0,1.435,MODERATE_BULL
2011-09-27,NIFTY,BULL,3150,CE,3172.86,3159.66,75,EOD,-990.0,-0.484,MODERATE_BULL
2011-09-28,NIFTY,BEAR,3200,PE,3192.14,3123.94,75,EOD,5115.0,2.512,MODERATE_BULL
2011-09-29,NIFTY,BEAR,3100,PE,3115.8,3158.78,75,EOD,-3223.5,-1.544,MODERATE_BULL
2011-09-30,NIFTY,BULL,3150,CE,3135.58,3095.93,75,EOD,-2973.75,-1.447,MODERATE_BULL
2011-10-03,NIFTY,BEAR,3100,PE,3093.69,3066.23,75,EOD,2059.5,1.017,MODERATE_BULL
2011-10-04,NIFTY,BEAR,3050,PE,3070.59,3083.37,75,EOD,-958.5,-0.468,MODERATE_BULL
2011-10-05,NIFTY,BULL,3100,CE,3103.06,3038.78,75,EOD,-4821.0,-2.368,MODERATE_BULL
2011-10-06,NIFTY,BEAR,3050,PE,3058.01,2988.71,75,EOD,5197.5,2.614,MODERATE_BULL
2011-10-07,NIFTY,BEAR,3000,PE,2992.87,2850.88,75,EOD,10649.25,5.220,MODERATE_BULL
2011-10-10,NIFTY,BEAR,2850,PE,2847.95,2857.56,75,EOD,-720.75,-0.336,MODERATE_BULL
2011-10-11,NIFTY,BULL,2850,CE,2836.66,2829.83,75,EOD,-512.25,-0.239,MODERATE_BULL
2011-10-12,NIFTY,BEAR,2850,PE,2837.54,2852.01,75,EOD,-1085.25,-0.508,MODERATE_BULL
2011-10-13,NIFTY,BULL,2850,CE,2864.16,2823.51,75,EOD,-3048.75,-1.436,MODERATE_BULL
2011-10-14,NIFTY,BEAR,2850,PE,2833.63,2797.7,75,EOD,2694.75,1.288,MODERATE_BULL
2011-10-17,NIFTY,BEAR,2750,PE,2757.75,2786.42,75,EOD,-2150.25,-1.014,MODERATE_BULL
2011-10-18,NIFTY,BULL,2800,CE,2778.99,2901.47,75,EOD,9186.0,4.378,MODERATE_BULL
2011-10-19,NIFTY,BULL,2900,CE,2909.83,2827.66,75,EOD,-6162.75,-2.814,MODERATE_BULL
2011-10-20,NIFTY,BEAR,2850,PE,2836.46,2812.61,75,EOD,1788.75,0.840,MODERATE_BULL
2011-10-21,NIFTY,BEAR,2800,PE,2797.37,2769.91,75,EOD,2059.5,0.959,MODERATE_BULL
2011-10-24,NIFTY,BEAR,2750,PE,2766.94,2776.91,75,EOD,-747.75,-0.345,MODERATE_BULL
2011-10-25,NIFTY,BULL,2800,CE,2795.21,2747.91,75,EOD,-3547.5,-1.643,MODERATE_BULL
2011-10-26,NIFTY,BEAR,2750,PE,2739.62,2823.53,75,EOD,-6293.25,-2.963,MODERATE_BULL
2011-10-27,NIFTY,BULL,2800,CE,2818.99,2836.96,75,EOD,1347.75,0.654,MODERATE_BULL
2011-10-28,NIFTY,BULL,2850,CE,2852.5,2796.66,75,EOD,-4188.0,-2.019,MODERATE_BULL
2011-10-31,NIFTY,BEAR,2800,PE,2793.4,2777.27,75,EOD,1209.75,0.595,MODERATE_BULL
2011-11-01,NIFTY,BEAR,2800,PE,2777.51,2774.17,75,EOD,250.5,0.123,MODERATE_BULL
2011-11-02,NIFTY,BEAR,2800,PE,2783.75,2719.57,75,EOD,4813.5,2.351,MODERATE_BULL
2011-11-03,NIFTY,BEAR,2750,PE,2745.68,2761.63,75,EOD,-1196.25,-0.571,MODERATE_BULL
2011-11-04,NIFTY,BULL,2750,CE,2755.7,2709.92,75,EOD,-3433.5,-1.648,MODERATE_BULL
2011-11-07,NIFTY,BEAR,2700,PE,2692.76,2683.78,75,EOD,673.5,0.329,MODERATE_BULL
2011-11-08,NIFTY,BEAR,2650,PE,2673.96,2668.79,75,EOD,387.75,0.189,MODERATE_BULL
2011-11-09,NIFTY,BEAR,2650,PE,2642.86,2699.14,75,EOD,-4221.0,-2.049,MODERATE_BULL
2011-11-10,NIFTY,BULL,2700,CE,2692.38,2689.37,75,EOD,-225.75,-0.112,MODERATE_BULL
2011-11-11,NIFTY,BEAR,2700,PE,2694.92,2701.93,75,EOD,-525.75,-0.261,MODERATE_BULL
2011-11-14,NIFTY,BULL,2700,CE,2717.25,2610.05,75,EOD,-8040.0,-4.000,MODERATE_BULL
2011-11-15,NIFTY,BEAR,2600,PE,2612.55,2587.12,75,EOD,1907.25,0.988,MODERATE_BULL
2011-11-16,NIFTY,BEAR,2550,PE,2568.77,2645.75,75,EOD,-5773.5,-2.963,MODERATE_BULL
2011-11-17,NIFTY,BULL,2650,CE,2646.75,2624.92,75,EOD,-1637.25,-0.866,MODERATE_BULL
2011-11-18,NIFTY,BEAR,2650,PE,2626.13,2581.75,75,EOD,3328.5,1.776,MODERATE_BULL
2011-11-21,NIFTY,BEAR,2550,PE,2562.32,2609.36,75,EOD,-3528.0,-1.849,MODERATE_BULL
2011-11-22,NIFTY,BULL,2600,CE,2602.05,2535.55,75,EOD,-4987.5,-2.663,MODERATE_BULL
2011-11-23,NIFTY,BEAR,2550,PE,2530.75,2443.77,75,EOD,6523.5,3.579,MODERATE_BULL
2011-11-24,NIFTY,BEAR,2450,PE,2431.15,2383.28,75,EOD,3590.25,1.902,MODERATE_BULL
2011-11-25,NIFTY,BEAR,2400,PE,2388.95,2354.7,75,EOD,2568.75,1.335,MODERATE_BULL
2011-11-28,NIFTY,BEAR,2350,PE,2363.77,2410.03,75,EOD,-3469.5,-1.780,MODERATE_BULL
2011-11-29,NIFTY,BULL,2400,CE,2414.12,2396.18,75,EOD,-1345.5,-0.703,MODERATE_BULL
2011-11-30,NIFTY,BEAR,2400,PE,2400.88,2394.52,75,EOD,477.0,0.251,MODERATE_BULL
2011-12-01,NIFTY,BEAR,2400,PE,2399.22,2379.42,75,EOD,1485.0,0.779,MODERATE_BULL
2011-12-02,NIFTY,BEAR,2350,PE,2368.47,2475.51,75,EOD,-8028.0,-4.179,MODERATE_BULL
2011-12-05,NIFTY,BULL,2500,CE,2489.53,2442.13,75,EOD,-3555.0,-1.931,MODERATE_BULL
2011-12-06,NIFTY,BEAR,2450,PE,2451.97,2453.35,75,EOD,-103.5,-0.057,MODERATE_BULL
2011-12-07,NIFTY,BULL,2450,CE,2450.1,2469.46,75,EOD,1452.0,0.805,MODERATE_BULL
2011-12-08,NIFTY,BULL,2450,CE,2467.29,2494.72,75,EOD,2057.25,1.131,MODERATE_BULL
2011-12-09,NIFTY,BULL,2500,CE,2499.28,2514.7,75,EOD,1156.5,0.629,MODERATE_BULL
2011-12-12,NIFTY,BULL,2500,CE,2498.45,2497.44,75,EOD,-75.75,-0.041,MODERATE_BULL
2011-12-13,NIFTY,BEAR,2500,PE,2511.64,2555.01,75,EOD,-3252.75,-1.758,MODERATE_BULL
2011-12-14,NIFTY,BULL,2550,CE,2548.12,2571.52,75,EOD,1755.0,0.966,MODERATE_BULL
2011-12-15,NIFTY,BULL,2550,CE,2565.13,2544.47,75,EOD,-1549.5,-0.844,MODERATE_BULL
2011-12-16,NIFTY,BEAR,2550,PE,2548.28,2564.58,75,EOD,-1222.5,-0.672,MODERATE_BULL
2011-12-19,NIFTY,BULL,2600,CE,2576.8,2507.29,75,EOD,-5213.25,-2.884,MODERATE_BULL
2011-12-20,NIFTY,BEAR,2500,PE,2525.0,2567.07,75,EOD,-3155.25,-1.798,MODERATE_BULL
2011-12-21,NIFTY,BULL,2550,CE,2558.58,2547.88,75,EOD,-802.5,-0.466,MODERATE_BULL
2011-12-22,NIFTY,BEAR,2550,PE,2556.66,2504.11,75,EOD,3941.25,2.297,MODERATE_BULL
2011-12-23,NIFTY,BEAR,2500,PE,2508.14,2554.99,75,EOD,-3513.75,-2.002,MODERATE_BULL
2011-12-26,NIFTY,BULL,2500,CE,2522.66,2501.48,75,EOD,-1588.5,-0.924,MODERATE_BULL
2011-12-27,NIFTY,BEAR,2500,PE,2501.71,2486.33,75,EOD,1153.5,0.677,MODERATE_BULL
2011-12-28,NIFTY,BEAR,2450,PE,2473.36,2458.36,75,EOD,1125.0,0.656,MODERATE_BULL
2011-12-29,NIFTY,BEAR,2450,PE,2432.33,2426.25,75,EOD,456.0,0.264,MODERATE_BULL
2011-12-30,NIFTY,BEAR,2450,PE,2436.26,2391.26,75,EOD,3375.0,1.949,MODERATE_BULL
2012-01-02,NIFTY,BEAR,2400,PE,2399.84,2440.27,75,EOD,-3032.25,-1.718,MODERATE_BULL
2012-01-03,NIFTY,BULL,2450,CE,2429.42,2430.42,75,EOD,75.0,0.043,MODERATE_BULL
2012-01-04,NIFTY,BULL,2400,CE,2408.55,2413.06,75,EOD,338.25,0.195,MODERATE_BULL
2012-01-05,NIFTY,BULL,2400,CE,2412.06,2445.59,75,EOD,2514.75,1.446,MODERATE_BULL
2012-01-06,NIFTY,BULL,2450,CE,2451.49,2491.74,75,EOD,3018.75,1.711,MODERATE_BULL
2012-01-09,NIFTY,BULL,2500,CE,2497.91,2484.1,75,EOD,-1035.75,-0.577,MODERATE_BULL
2012-01-10,NIFTY,BEAR,2500,PE,2481.51,2458.99,75,EOD,1689.0,0.947,MODERATE_BULL
2012-01-11,NIFTY,BEAR,2450,PE,2463.05,2414.09,75,EOD,3672.0,2.039,MODERATE_BULL
2012-01-12,NIFTY,BEAR,2400,PE,2408.22,2388.35,75,EOD,1490.25,0.811,MODERATE_BULL
2012-01-13,NIFTY,BEAR,2400,PE,2395.52,2429.95,75,EOD,-2582.25,-1.394,MODERATE_BULL
2012-01-16,NIFTY,BULL,2400,CE,2421.05,2471.04,75,EOD,3749.25,2.052,MODERATE_BULL
2012-01-17,NIFTY,BULL,2450,CE,2462.27,2498.55,75,EOD,2721.0,1.460,MODERATE_BULL
2012-01-18,NIFTY,BULL,2500,CE,2512.32,2519.13,75,EOD,510.75,0.270,MODERATE_BULL
2012-01-19,NIFTY,BULL,2550,CE,2525.46,2575.43,75,EOD,3747.75,1.976,MODERATE_BULL
2012-01-20,NIFTY,BULL,2550,CE,2565.49,2564.35,75,EOD,-85.5,-0.044,MODERATE_BULL
2012-01-23,NIFTY,BEAR,2550,PE,2557.58,2550.81,75,EOD,507.75,0.263,MODERATE_BULL
2012-01-24,NIFTY,BEAR,2550,PE,2555.93,2505.02,75,EOD,3818.25,1.970,MODERATE_BULL
2012-01-25,NIFTY,BEAR,2500,PE,2500.98,2546.51,75,EOD,-3414.75,-1.728,MODERATE_BULL
2012-01-27,NIFTY,BULL,2550,CE,2543.29,2539.12,75,EOD,-312.75,-0.161,MODERATE_BULL
2012-01-30,NIFTY,BEAR,2550,PE,2547.91,2538.49,75,EOD,706.5,0.364,MODERATE_BULL
2012-01-31,NIFTY,BEAR,2550,PE,2534.45,2576.12,75,EOD,-3125.25,-1.606,MODERATE_BULL
2012-02-01,NIFTY,BULL,2600,CE,2579.87,2599.71,75,EOD,1488.0,0.777,MODERATE_BULL
